date,USD,EUR,JPY,CNY,GBP,CAD,CHF,HKD,SEK,AUD,AED,BHD,CZK,DKK,HUF,IDR,KWD,MXN,NOK,NZD,PLN,RUB,SAR,SGD,THB,TRY,ZAR
2011-02-25,1128.0,1556.3,1376.28,171.56,1818.34,1148.33,1216.7,144.76,176.71,1138.6,307.09,2991.8,63.55,208.79,5.69,12.74,4047.22,93.26,201.03,844.98,391.1,38.93,300.79,884.71,36.97,702.94,160.16
2011-02-28,1127.0,1555.6,1376.91,171.51,1818.87,1155.19,1216.41,144.66,176.87,1145.6,306.87,2989.15,63.59,208.61,5.7,12.78,4040.44,93.04,200.67,849.53,391.34,38.98,300.5,887.54,36.93,703.46,160.78
2011-03-02,1128.0,1553.93,1377.46,171.27,1833.0,1155.03,1217.75,144.75,178.04,1140.86,307.11,2991.73,63.71,208.4,5.68,12.8,4053.03,93.18,201.42,836.19,390.1,39.3,300.77,887.56,37.03,698.27,162.0
2011-03-03,1121.0,1551.8,1370.08,170.37,1829.7,1151.16,1210.71,143.89,177.42,1138.38,305.18,2973.08,64.05,208.14,5.73,12.75,4032.52,92.93,201.53,836.38,390.46,39.59,298.89,883.44,36.87,694.2,163.66
2011-03-04,1116.5,1558.52,1354.15,170.0,1813.2,1146.54,1200.67,143.32,176.63,1131.13,303.96,2961.15,64.24,209.02,5.71,12.73,4018.07,93.16,200.24,823.53,389.87,39.62,297.69,880.8,36.75,697.37,162.04
2011-03-07,1119.5,1564.17,1363.58,170.41,1824.23,1151.87,1209.88,143.73,175.95,1134.05,304.85,2969.26,64.32,209.78,5.74,12.74,4030.6,93.33,201.47,824.06,391.6,39.73,298.53,884.07,36.87,696.88,162.89
2011-03-08,1119.5,1560.14,1357.63,170.29,1813.25,1150.33,1198.99,143.72,176.12,1132.37,304.77,2969.1,64.36,209.21,5.74,12.75,4027.56,93.04,200.81,828.88,391.7,39.72,298.51,883.1,36.97,702.84,163.23
2011-03-09,1117.0,1549.73,1348.87,170.09,1806.75,1150.6,1197.47,143.39,175.24,1126.83,304.1,2962.47,63.87,207.8,5.68,12.73,4014.09,93.16,199.81,826.47,389.85,39.64,297.86,880.36,36.95,702.47,162.33
2011-03-10,1123.0,1553.78,1355.13,170.65,1813.31,1158.45,1204.81,144.16,176.24,1127.94,305.79,2978.7,63.81,208.35,5.68,12.8,4033.76,94.24,200.76,826.3,389.23,39.47,299.43,883.49,37.11,708.07,163.23
2011-03-11,1124.5,1556.42,1357.27,170.82,1804.93,1154.75,1204.86,144.33,176.26,1126.3,306.09,2982.52,63.85,208.68,5.68,12.79,4046.86,94.13,199.05,826.62,386.88,39.29,299.9,884.32,36.99,710.72,162.78
2011-03-14,1126.5,1568.88,1375.29,171.31,1811.19,1159.07,1212.07,144.57,177.4,1136.41,306.7,2988.06,64.48,210.39,5.74,12.86,4049.39,94.75,200.57,833.05,389.32,39.29,300.39,888.06,37.19,711.98,163.5
2011-03-15,1134.5,1581.49,1389.64,172.63,1824.62,1158.01,1230.88,145.54,177.33,1128.15,308.92,3009.2,64.9,212.01,5.78,12.94,4078.59,95.03,200.9,832.5,389.3,39.73,302.48,889.87,37.37,718.72,165.32
2011-03-16,1131.0,1581.48,1396.12,171.91,1823.17,1152.32,1232.43,145.1,176.4,1124.55,307.94,2999.92,64.71,212.05,5.77,12.9,4066.88,94.36,199.62,831.06,391.21,39.45,301.55,885.81,37.28,714.47,162.38
2011-03-17,1134.0,1586.13,1435.44,172.29,1824.49,1146.84,1256.09,145.35,176.47,1117.56,308.71,3007.88,64.69,212.67,5.78,12.92,4086.49,93.37,201.4,821.02,387.82,39.47,302.37,886.49,37.5,713.57,160.4
2011-03-18,1129.0,1587.15,1384.43,171.87,1815.54,1150.75,1250.14,144.75,176.21,1118.5,307.37,2994.06,65.06,212.79,5.8,12.89,4072.43,93.7,200.29,819.43,391.46,39.48,301.05,885.07,37.33,711.76,160.25
2011-03-21,1124.0,1591.47,1380.84,171.26,1826.61,1147.41,1241.44,144.14,179.27,1128.72,306.02,2981.27,65.16,213.39,5.87,12.87,4056.74,93.55,201.84,825.24,393.1,39.49,299.73,886.44,37.23,713.11,160.96
2011-03-22,1120.0,1595.44,1380.67,170.84,1832.1,1147.19,1240.72,143.64,179.16,1132.99,304.93,2970.66,65.15,213.93,5.89,12.85,4047.27,93.66,201.94,832.27,395.97,39.63,298.65,887.34,37.13,714.06,161.97
2011-03-23,1124.0,1596.08,1390.23,171.4,1840.66,1146.0,1252.79,144.21,178.53,1135.13,306.04,2981.27,65.25,214.02,5.9,12.9,4057.91,93.91,201.83,833.22,394.28,39.81,299.71,889.52,37.25,716.66,162.89
2011-03-24,1119.5,1579.39,1383.29,170.64,1817.06,1144.68,1230.9,143.61,176.97,1136.29,304.79,2969.34,64.66,211.76,5.87,12.85,4032.78,93.46,200.1,835.93,391.86,39.44,298.54,887.29,37.05,718.9,161.74
2011-03-25,1114.5,1578.47,1371.52,169.98,1792.67,1142.96,1220.03,142.99,175.67,1139.8,303.41,2956.08,64.14,211.67,5.9,12.81,4023.47,93.4,200.25,837.44,391.77,39.4,297.21,884.1,36.92,717.92,162.37
2011-03-28,1114.0,1568.18,1361.03,169.7,1780.17,1136.5,1214.04,142.83,174.4,1146.75,303.29,2954.91,63.99,210.26,5.88,12.77,4026.02,93.18,198.38,838.29,392.53,39.25,297.06,883.5,36.9,717.32,162.73
2011-03-29,1111.0,1569.62,1360.02,169.33,1779.93,1139.6,1211.96,142.48,174.66,1138.78,302.47,2946.79,63.97,210.5,5.86,12.74,4004.9,92.94,198.82,836.47,393.79,39.17,296.26,881.05,36.74,712.41,161.88
2011-03-30,1102.0,1554.59,1326.91,168.03,1771.47,1133.05,1194.71,141.48,174.21,1136.16,300.01,2922.92,63.27,208.47,5.81,12.6,3973.89,92.19,197.22,837.08,389.55,38.83,293.87,872.59,36.31,707.74,160.85
2011-03-31,1096.5,1559.0,1324.76,167.44,1768.87,1130.88,1198.88,140.87,174.46,1134.22,298.51,2908.49,63.44,209.01,5.85,12.59,3952.92,92.04,198.39,835.64,388.1,38.48,292.43,870.58,36.32,711.27,161.22
2011-04-01,1091.0,1545.84,1302.06,166.63,1750.4,1126.95,1184.71,140.2,172.95,1128.86,297.02,2893.52,63.17,207.26,5.81,12.52,3935.79,91.78,197.46,831.56,383.32,38.33,290.94,865.25,36.11,706.42,161.28
2011-04-04,1087.5,1545.01,1293.41,166.33,1755.01,1129.64,1177.46,139.82,171.88,1128.83,296.13,2884.39,63.27,207.16,5.8,12.56,3925.57,92.16,197.51,836.4,382.96,38.49,289.97,863.3,36.05,708.14,162.42
2011-04-05,1090.0,1546.82,1292.54,166.63,1771.9,1128.13,1182.85,140.19,171.71,1126.3,296.79,2891.02,63.27,207.39,5.82,12.59,3929.06,92.11,198.64,839.63,384.34,38.46,290.65,865.22,36.18,709.31,162.35
2011-04-06,1086.0,1554.72,1275.55,165.91,1777.13,1130.66,1184.68,139.71,172.2,1127.49,295.65,2880.71,63.56,207.89,5.88,12.56,3918.74,92.16,199.29,841.11,388.44,38.47,289.62,862.33,36.12,711.62,162.59
2011-04-07,1089.5,1557.44,1277.86,166.5,1779.92,1135.49,1188.63,140.16,171.86,1142.34,296.66,2890.0,63.73,208.92,5.88,12.6,3931.79,92.16,198.93,847.09,390.9,38.58,290.5,864.2,36.15,718.96,162.97
2011-04-08,1084.0,1561.39,1272.15,165.87,1778.3,1135.2,1186.9,139.51,173.36,1140.37,295.13,2875.41,63.89,209.34,5.9,12.55,3916.33,92.46,200.02,845.09,394.07,38.58,289.06,862.1,36.21,720.41,163.29
2011-04-11,1086.5,1571.08,1283.82,166.18,1776.43,1137.34,1197.51,139.84,174.73,1147.02,295.82,2881.96,64.3,210.62,5.93,12.6,3927.2,92.77,200.8,850.95,394.69,38.86,289.72,865.81,36.27,719.21,163.95
2011-04-12,1091.0,1575.4,1294.96,166.8,1772.44,1139.43,1209.13,140.35,173.65,1142.5,297.07,2893.98,64.5,211.26,5.91,12.6,3942.04,92.97,199.85,853.71,396.37,38.77,290.9,867.46,36.28,717.76,163.26
2011-04-13,1087.5,1577.42,1294.64,166.46,1768.38,1131.16,1213.59,139.87,174.1,1141.11,296.05,2884.69,64.43,211.46,5.9,12.59,3934.52,92.29,199.99,859.89,396.22,38.66,290.01,866.54,36.19,716.31,161.6
2011-04-14,1087.5,1574.27,1305.05,166.51,1777.3,1132.1,1217.12,139.85,174.5,1144.49,296.11,2884.69,64.99,211.05,5.93,12.58,3935.08,92.55,200.09,862.5,399.63,38.6,289.98,870.49,36.19,716.87,160.72
2011-04-15,1090.5,1576.97,1309.12,166.94,1781.55,1132.16,1222.53,140.24,175.76,1148.62,296.92,2892.34,65.17,211.38,5.9,12.6,3944.66,93.1,201.6,868.69,399.09,38.64,290.74,876.19,36.28,716.68,159.59
2011-04-18,1089.5,1561.58,1315.66,166.88,1772.07,1133.6,1218.41,140.06,174.91,1148.99,296.65,2890.0,64.41,209.35,5.85,12.57,3939.33,93.52,200.99,862.88,394.96,38.71,290.5,874.4,36.29,715.37,159.76
2011-04-19,1090.0,1555.76,1321.37,166.93,1773.76,1131.06,1217.2,140.11,174.04,1142.87,296.73,2891.02,64.39,208.57,5.81,12.55,3937.58,92.82,199.93,858.16,389.94,38.32,290.67,874.59,36.27,709.36,159.68
2011-04-20,1080.0,1564.27,1304.82,165.5,1765.37,1135.05,1210.9,138.87,175.3,1151.39,294.01,2864.49,64.72,209.2,5.92,12.49,3904.56,92.84,200.83,862.6,394.25,38.4,287.99,871.95,36.08,710.06,159.52
2011-04-21,1079.5,1580.28,1314.54,165.64,1785.06,1139.43,1224.2,138.93,177.17,1161.54,293.86,2863.55,65.32,211.86,5.97,12.52,3915.06,93.52,203.04,865.44,397.29,38.64,287.88,875.01,36.21,713.39,160.08
2011-04-22,1081.0,1573.94,1319.74,165.92,1786.24,1134.67,1219.95,139.11,177.04,1159.37,294.3,2867.15,65.25,211.07,5.95,12.55,3921.64,93.31,201.82,866.1,398.72,38.68,288.27,876.59,36.25,710.97,161.39
2011-04-25,1081.5,1579.42,1318.1,165.57,1788.15,1137.94,1226.61,139.15,177.97,1163.05,294.46,2869.08,65.4,211.75,5.97,12.58,3924.88,93.43,202.26,867.8,399.37,38.68,288.38,877.27,36.25,711.51,161.67
2011-04-26,1084.5,1586.52,1326.77,166.22,1792.24,1139.54,1240.0,139.52,178.23,1167.14,295.23,2876.43,65.74,212.74,5.99,12.54,3935.48,93.53,203.67,873.02,401.92,38.92,289.21,879.35,36.21,708.24,161.24
2011-04-27,1079.5,1586.54,1318.88,165.86,1788.95,1135.48,1236.26,138.9,177.74,1170.72,293.89,2863.4,65.76,212.76,5.99,12.53,3922.17,93.51,203.63,871.8,402.0,38.96,287.87,876.5,36.15,708.61,162.66
2011-04-28,1072.5,1592.88,1312.73,165.08,1789.25,1132.76,1231.06,138.02,177.63,1172.78,291.97,2844.9,65.98,213.57,6.03,12.52,3907.67,93.26,203.7,863.36,404.1,38.99,286.01,874.65,36.0,707.92,163.0
2011-04-29,1068.5,1587.68,1311.85,164.31,1782.36,1121.9,1231.27,137.53,177.85,1166.8,290.86,2834.29,65.8,212.89,6.01,12.45,3894.66,92.66,203.62,860.04,402.76,38.82,284.94,871.89,35.81,701.17,162.13
2011-05-02,1065.0,1578.86,1305.63,164.18,1777.91,1124.25,1227.1,137.16,177.04,1167.45,289.92,2824.93,65.12,211.7,5.97,12.45,3881.2,92.71,202.72,861.16,400.87,38.83,284.05,871.74,35.75,700.2,162.24
2011-05-03,1070.5,1585.95,1320.46,164.86,1766.86,1127.67,1239.0,137.81,177.66,1166.63,291.46,2839.6,65.44,212.66,5.98,12.52,3901.24,92.98,203.88,860.25,402.23,39.03,285.45,873.09,35.88,700.72,162.01
2011-05-04,1074.5,1598.0,1325.72,165.38,1775.61,1128.91,1247.53,138.31,178.2,1169.16,292.53,2849.91,66.03,214.31,6.02,12.56,3907.27,92.9,204.49,854.76,405.68,39.27,286.51,875.43,35.87,698.31,161.92
2011-05-06,1086.0,1578.61,1349.74,167.34,1779.85,1122.71,1245.56,139.73,174.94,1158.98,295.69,2880.64,65.36,211.65,5.95,12.71,3956.28,92.65,198.3,856.09,398.87,39.43,289.57,878.64,36.14,702.69,161.79
2011-05-09,1081.0,1561.18,1339.86,166.79,1771.65,1123.23,1238.26,139.1,173.59,1166.29,294.31,2867.37,64.49,209.17,5.91,12.63,3927.34,93.29,197.69,858.64,397.75,38.8,288.24,877.8,35.93,701.86,161.7
2011-05-11,1075.0,1549.83,1331.93,165.65,1763.22,1128.96,1224.65,138.34,173.1,1169.71,292.65,2851.76,63.87,207.83,5.88,12.56,3907.67,93.28,198.65,856.35,395.41,38.8,286.68,875.48,35.76,684.71,159.86
2011-05-12,1091.0,1548.78,1346.08,167.88,1776.69,1130.8,1231.93,140.37,172.58,1156.13,297.07,2894.21,63.68,207.68,5.81,12.75,3957.34,93.47,198.15,859.6,394.15,38.98,290.9,879.55,36.13,686.0,157.89
2011-05-13,1086.0,1556.67,1348.06,167.55,1771.16,1130.78,1234.79,139.76,173.38,1163.87,295.7,2880.71,63.74,208.77,5.82,12.69,3944.07,93.42,198.54,863.48,396.56,38.8,289.56,877.15,35.96,687.27,157.43
2011-05-16,1093.0,1545.61,1350.88,168.04,1771.86,1125.76,1231.97,140.55,171.73,1156.94,297.58,2899.2,63.13,207.29,5.76,12.77,3963.74,93.25,196.85,858.11,392.45,38.94,291.45,874.96,36.2,685.07,155.63
2011-05-17,1090.5,1548.51,1334.6,168.25,1776.75,1121.45,1230.95,140.24,171.56,1155.06,296.91,2892.96,63.15,207.16,5.76,12.74,3949.23,92.81,195.21,851.14,393.22,38.75,290.78,874.22,36.09,686.01,156.23
2011-05-18,1089.5,1553.95,1342.91,167.61,1766.95,1121.92,1238.35,140.16,173.07,1156.72,297.94,2890.07,63.43,208.34,5.8,12.76,3958.94,92.96,196.36,859.51,395.97,38.93,291.29,877.28,36.09,687.93,157.21
2011-05-19,1087.0,1546.58,1325.61,167.71,1753.98,1121.43,1233.13,139.84,172.19,1157.0,295.96,2883.52,63.07,207.49,5.76,12.73,3949.85,93.06,196.06,860.14,394.08,38.76,289.83,877.39,36.09,688.98,157.98
2011-05-20,1082.0,1550.51,1325.49,166.75,1759.66,1122.52,1232.91,139.22,173.67,1157.96,294.58,2870.25,63.46,207.87,5.82,12.68,3923.13,93.31,197.57,861.49,395.9,38.77,288.53,877.11,35.84,686.43,157.87
2011-05-23,1099.0,1537.61,1347.31,168.92,1772.91,1122.57,1244.2,141.33,172.22,1157.69,299.28,2915.04,62.53,206.18,5.68,12.83,3982.61,94.18,195.99,866.12,389.36,38.76,293.02,880.47,36.24,681.99,157.73
2011-05-24,1093.5,1541.84,1335.82,168.3,1764.8,1120.62,1240.78,140.62,172.99,1156.38,297.72,2900.68,62.68,207.02,5.71,12.77,3954.79,93.57,196.56,873.93,390.61,38.49,291.58,877.82,36.08,684.04,156.68
2011-05-25,1097.0,1543.04,1336.34,168.94,1772.75,1120.76,1251.71,141.04,172.81,1150.97,298.6,2909.89,62.89,207.16,5.73,12.77,3973.2,93.74,196.65,872.12,391.28,38.59,292.54,877.74,36.08,684.83,156.54
2011-05-26,1089.0,1543.0,1330.97,167.76,1774.09,1113.84,1251.72,139.91,173.15,1153.47,296.51,2888.67,62.72,207.16,5.74,12.73,3944.22,93.55,197.59,880.02,389.47,38.4,290.41,875.4,35.89,681.9,155.39
2011-05-27,1083.5,1540.63,1338.65,166.94,1778.02,1108.33,1262.67,139.2,173.69,1156.2,295.0,2874.39,62.56,207.38,5.73,12.68,3927.15,93.17,198.82,882.62,387.27,38.55,288.95,875.19,35.81,673.09,156.99
2011-05-30,1079.0,1542.54,1333.75,166.44,1779.16,1106.67,1270.16,138.69,173.45,1154.75,293.77,2862.22,62.96,207.11,5.75,12.63,3921.92,93.12,198.79,881.33,388.32,38.49,287.71,874.46,35.68,675.15,156.59
2011-05-31,1078.0,1554.58,1322.05,166.38,1780.1,1110.65,1267.34,138.59,174.95,1152.6,293.45,2859.34,63.4,208.69,5.83,12.64,3923.0,93.25,200.76,888.49,392.47,38.51,287.4,874.57,35.69,676.6,156.67
2011-06-01,1075.0,1549.08,1320.8,165.95,1763.97,1109.28,1267.24,138.21,174.13,1152.29,292.68,2851.61,63.18,207.78,5.81,12.6,3908.52,93.22,200.12,884.3,391.05,38.5,286.69,873.34,35.59,675.49,158.35
2011-06-02,1079.0,1555.49,1331.93,166.45,1767.08,1104.06,1278.44,138.7,173.32,1148.92,293.76,2862.22,63.34,208.87,5.83,12.65,3922.64,92.35,200.0,879.17,391.44,38.49,287.74,872.98,35.71,676.38,159.12
2011-06-03,1079.0,1564.23,1337.71,166.53,1762.65,1104.74,1281.93,138.74,174.04,1151.94,293.75,2862.22,64.07,210.04,5.89,12.6,3920.07,92.73,200.47,877.66,395.22,38.7,287.71,875.88,35.59,682.06,160.59
2011-06-07,1079.5,1584.17,1344.33,166.56,1776.53,1107.29,1296.7,138.78,175.81,1155.82,293.89,2863.47,65.38,212.72,5.98,12.67,3934.75,92.21,202.02,888.43,400.67,38.86,287.87,878.42,35.73,683.54,159.82
2011-06-08,1082.0,1585.02,1353.68,167.09,1772.32,1106.34,1294.57,139.08,175.22,1150.82,294.58,2870.03,65.5,212.81,5.96,12.74,3953.23,92.04,200.84,883.02,401.11,39.01,288.51,878.32,35.83,681.05,161.15
2011-06-09,1085.0,1587.25,1354.56,167.54,1785.15,1109.41,1297.54,139.46,175.42,1148.8,295.4,2878.06,65.56,213.07,5.96,12.75,3958.26,91.93,201.45,892.74,401.11,39.17,289.33,882.34,35.77,685.96,162.0
2011-06-10,1083.5,1570.32,1352.18,167.21,1764.7,1112.99,1288.96,139.22,173.17,1152.3,295.02,2874.08,65.01,210.79,5.93,12.74,3960.16,92.15,199.93,894.75,397.87,39.06,288.89,880.54,35.78,688.49,160.93
2011-06-13,1086.0,1557.0,1351.08,167.52,1766.16,1111.0,1289.33,139.53,170.67,1146.38,295.66,2880.71,64.51,208.73,5.86,12.72,3953.12,91.35,197.61,882.27,395.44,38.76,289.62,877.58,35.74,691.17,159.91
2011-06-14,1083.0,1566.45,1349.2,167.15,1776.34,1112.6,1291.75,139.15,172.16,1154.69,294.86,2872.68,64.94,210.25,5.91,12.71,3942.2,91.45,200.55,888.71,398.6,38.74,288.76,879.84,35.62,687.62,159.83
2011-06-15,1084.0,1556.52,1341.92,167.3,1769.41,1120.18,1277.4,139.23,170.5,1159.34,295.13,2875.33,64.3,208.86,5.87,12.7,3951.59,92.08,199.15,883.68,395.44,38.87,289.06,878.87,35.7,680.16,160.55
2011-06-16,1093.0,1546.16,1353.9,168.81,1764.98,1114.85,1285.13,140.15,168.17,1152.35,297.57,2899.28,63.31,207.49,5.76,12.74,3969.49,91.81,196.65,875.27,389.21,38.75,291.49,881.17,35.81,678.08,159.81
2011-06-17,1084.5,1537.06,1346.7,167.64,1749.19,1100.57,1279.04,139.07,166.95,1141.98,295.21,2876.66,63.6,206.27,5.73,12.64,3945.79,90.81,194.91,871.83,386.79,38.55,289.23,875.93,35.55,674.01,158.87
2011-06-20,1086.0,1546.79,1351.92,167.75,1754.98,1105.57,1283.38,139.31,168.48,1143.34,295.69,2880.71,63.95,207.59,5.74,12.74,3943.78,91.03,195.31,875.42,386.79,38.95,289.58,877.15,35.71,674.84,160.34
2011-06-21,1078.0,1547.15,1343.3,166.75,1744.85,1103.38,1277.86,138.4,168.59,1139.55,293.47,2859.49,64.16,207.62,5.8,12.54,3927.86,91.3,195.06,876.63,388.66,38.52,287.45,873.02,35.38,673.12,159.93
2011-06-22,1074.5,1548.14,1339.11,166.25,1736.07,1106.25,1278.41,137.94,169.01,1140.47,292.53,2850.21,63.73,207.78,5.79,12.52,3915.25,91.18,196.11,876.58,388.08,38.44,286.53,872.87,35.39,666.25,160.02
2011-06-23,1078.0,1538.85,1338.3,166.7,1726.52,1109.62,1283.79,138.39,168.06,1135.89,293.49,2859.34,63.15,206.54,5.75,12.54,3929.29,91.27,197.23,877.82,385.44,38.44,287.46,873.87,35.41,664.02,159.0
2011-06-24,1080.0,1544.4,1346.63,166.83,1730.27,1105.54,1292.48,138.65,168.2,1144.04,294.04,2864.72,63.23,207.14,5.75,12.55,3935.29,91.64,198.35,880.96,386.76,38.62,288.0,875.27,35.44,663.76,160.74
2011-06-27,1085.5,1541.19,1343.77,167.54,1733.54,1097.68,1296.74,139.37,166.66,1133.26,295.53,2879.31,62.76,206.18,5.7,12.58,3949.43,91.13,196.54,872.09,383.49,38.42,289.45,874.28,35.34,659.82,157.42
2011-06-28,1083.0,1546.52,1339.35,167.39,1727.6,1097.38,1299.03,139.07,166.87,1133.03,294.86,2872.68,63.39,207.57,5.76,12.57,3936.89,91.27,198.07,872.46,385.9,38.33,288.79,872.4,35.09,661.35,157.68
2011-06-29,1076.5,1548.98,1326.72,166.56,1724.34,1100.38,1295.43,138.31,168.24,1140.44,293.07,2855.44,63.51,207.89,5.78,12.49,3913.26,90.71,198.76,881.12,386.27,38.11,287.09,871.74,34.87,655.3,156.74
2011-06-30,1068.5,1549.0,1328.48,165.31,1712.81,1106.8,1283.18,137.3,169.05,1147.36,290.89,2834.22,63.59,207.92,5.82,12.4,3893.24,91.11,199.35,885.47,387.9,38.13,284.95,869.76,34.82,657.73,157.49
2011-07-01,1068.0,1552.34,1322.6,165.21,1711.26,1110.65,1263.16,137.2,169.72,1145.54,290.79,2832.89,63.69,208.34,5.84,12.47,3891.42,91.17,198.69,883.56,390.56,38.31,284.79,871.55,34.83,659.46,157.89
2011-07-04,1064.0,1546.1,1319.61,164.61,1715.7,1108.91,1253.83,136.72,170.33,1142.84,289.68,2822.21,63.75,207.66,5.86,12.44,3876.84,90.81,198.87,882.91,391.87,38.16,283.73,868.86,34.71,660.46,157.3
2011-07-05,1065.0,1542.87,1312.55,164.7,1711.99,1107.87,1262.3,136.86,170.1,1140.72,289.97,2824.93,63.48,207.07,5.84,12.49,3893.97,92.16,198.91,882.89,391.29,38.24,283.98,868.54,35.01,655.79,158.48
2011-07-06,1065.5,1531.12,1315.11,164.77,1706.4,1105.41,1265.44,136.88,168.21,1140.19,290.08,2826.33,63.06,205.5,5.77,12.5,3885.14,91.79,197.09,880.96,387.24,38.2,284.13,867.95,35.02,652.89,158.29
2011-07-07,1065.5,1526.33,1315.43,164.86,1704.91,1105.41,1268.91,136.84,168.16,1145.52,290.11,2826.33,62.75,204.85,5.76,12.49,3881.04,91.64,197.28,882.55,385.13,38.08,284.1,869.37,35.0,651.07,158.07
2011-07-08,1057.5,1513.49,1299.3,163.59,1689.57,1104.09,1245.58,135.9,166.69,1139.88,287.93,2805.11,62.47,203.13,5.76,12.44,3855.27,91.84,195.45,880.58,384.17,37.89,282.02,867.73,35.06,652.07,158.57
2011-07-11,1062.0,1501.56,1314.03,164.23,1695.8,1100.97,1268.97,136.43,164.53,1137.72,289.16,2816.98,62.05,201.52,5.65,12.51,3871.67,91.42,193.8,886.45,377.47,37.91,283.2,869.14,35.16,647.68,158.05
2011-07-12,1070.0,1488.58,1342.53,165.33,1693.28,1099.47,1283.13,137.24,161.01,1130.88,291.31,2838.2,61.37,199.81,5.53,12.53,3895.87,91.08,191.29,872.59,368.58,37.92,285.3,870.76,35.35,645.53,156.89
2011-07-13,1060.0,1491.31,1335.18,163.87,1691.44,1102.56,1277.11,136.06,161.98,1130.81,288.59,2811.67,61.4,200.19,5.53,12.4,3851.74,90.24,190.59,874.29,369.91,37.44,282.65,866.58,35.13,643.99,155.73
2011-07-14,1057.5,1505.99,1338.1,163.76,1705.75,1104.09,1298.5,135.75,163.52,1137.76,287.9,2804.89,61.59,202.16,5.6,12.41,3847.55,90.59,191.88,894.96,373.55,37.71,281.96,869.65,35.24,641.81,155.99
2011-07-15,1061.0,1497.5,1338.97,164.22,1708.74,1104.17,1297.54,136.14,162.36,1129.54,288.87,2814.25,61.14,200.89,5.54,12.43,3875.09,90.75,190.48,889.97,371.52,37.76,282.9,871.1,35.38,643.29,155.45
2011-07-18,1061.5,1492.04,1341.97,164.16,1708.06,1108.96,1302.61,136.17,161.5,1127.63,289.03,2815.65,60.93,200.31,5.48,12.42,3864.92,90.42,190.16,897.39,369.1,37.8,283.06,871.08,35.39,638.34,153.71
2011-07-19,1057.0,1500.31,1336.62,163.54,1706.53,1107.73,1289.65,135.61,162.99,1128.45,287.77,2803.64,61.31,201.41,5.53,12.3,3849.24,90.16,191.08,899.61,372.4,37.37,281.89,869.32,35.17,637.41,151.61
2011-07-20,1056.0,1498.15,1338.57,163.58,1703.33,1114.16,1285.77,135.51,163.06,1134.67,287.51,2801.14,61.13,201.15,5.54,12.38,3848.12,90.74,191.71,904.04,374.45,37.47,281.57,869.85,35.45,637.1,152.91
2011-07-21,1057.0,1504.75,1339.33,163.84,1709.59,1117.34,1287.3,135.63,164.84,1132.47,287.82,2803.79,61.49,202.07,5.59,12.42,3858.23,90.97,192.82,905.21,376.23,37.64,281.86,871.89,35.51,632.04,154.33
2011-07-22,1052.0,1515.93,1337.91,163.19,1715.39,1115.83,1279.81,135.03,167.06,1141.31,286.45,2790.52,61.98,203.62,5.69,12.36,3845.73,90.91,194.93,908.4,381.21,37.91,280.52,870.57,35.34,630.28,155.51
2011-07-25,1055.5,1517.81,1350.44,163.73,1718.57,1110.94,1312.48,135.47,166.68,1142.05,287.34,2799.81,62.18,203.92,5.64,12.33,3859.23,90.53,195.18,912.37,378.98,37.97,281.47,873.61,35.41,615.88,155.4
2011-07-26,1051.5,1523.52,1345.66,163.24,1723.62,1116.12,1311.26,134.99,167.89,1150.13,286.24,2788.98,62.44,204.7,5.69,12.35,3849.53,90.64,196.31,916.91,380.66,37.92,280.4,874.42,35.51,610.16,156.23
2011-07-27,1051.0,1524.06,1352.29,163.13,1726.48,1116.07,1315.23,134.91,168.18,1163.35,286.13,2788.09,62.73,204.71,5.69,12.38,3849.82,90.32,196.84,920.99,380.4,38.22,280.25,875.76,35.42,617.58,157.44
2011-07-28,1051.0,1511.86,1351.77,163.15,1718.49,1110.52,1312.6,134.88,166.49,1162.93,286.14,2788.09,62.42,203.12,5.66,12.38,3845.45,90.4,195.3,918.57,377.34,38.16,280.26,874.23,35.42,629.42,157.72
2011-07-29,1054.0,1505.22,1357.2,163.76,1716.23,1109.59,1317.17,135.22,165.62,1153.81,286.94,2795.76,62.22,202.26,5.57,12.41,3856.29,89.94,194.54,912.97,375.08,38.2,281.06,874.98,35.61,626.6,156.71
2011-08-01,1050.0,1511.58,1355.19,163.21,1723.58,1103.4,1327.77,134.76,167.55,1158.78,285.87,2785.15,62.44,203.11,5.62,12.35,3848.83,89.76,195.65,924.42,378.56,37.99,279.99,874.78,35.26,624.78,157.2
2011-08-02,1053.0,1495.05,1359.59,163.57,1714.81,1101.69,1352.6,135.12,165.89,1145.03,286.7,2793.1,61.87,200.87,5.54,12.47,3852.91,89.98,195.16,919.58,371.69,38.0,280.76,873.64,35.57,620.14,156.86
2011-08-03,1058.0,1508.5,1368.69,164.25,1731.1,1104.5,1362.35,135.71,165.99,1140.1,288.07,2806.37,62.24,202.73,5.54,12.49,3868.94,89.44,196.4,916.55,374.58,38.0,282.11,876.4,35.59,619.08,156.2
2011-08-04,1062.5,1515.76,1333.63,165.15,1741.12,1098.87,1369.2,136.22,166.32,1131.46,289.28,2818.6,62.47,203.48,5.57,12.52,3894.79,89.79,196.83,905.46,376.6,38.21,283.32,877.95,35.72,626.57,157.97
2011-08-05,1070.0,1514.8,1363.06,166.17,1742.07,1093.51,1393.41,137.12,164.33,1120.08,291.33,2838.5,62.37,203.58,5.52,12.54,3919.41,88.98,194.57,895.8,373.93,37.95,285.31,876.76,35.84,612.26,154.71
